CensusTract,SchoolYear,GradeLevel,Count,LongTract,Zip,NextYearCount,TotalCount,TotalCountByGrade,TotalCountByTract,TotalCountByZip,TotalCountByZipGrade,TotalCountByTractGrade,PrevGradeCount,PrevGradeCountmavg3,PrevGradeCountmavg5,OneYearGrowth,ThreeYearGrowth,OneYearGrowthmavg3,ThreeYearGrowthmavg3,Target,Y,Y2,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6
168,2004,3,9,36047016800,11214,17,16088,2716,61,2743,482,9,17,11,9,-0.357142,2,0.825396,0.666666,8,1,1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2005,3,17,36047016800,11214,7,15897,2598,61,2726,472,17,8,10,9,0.888888,3.25,1.010582,1.75,-10,0,-1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2006,3,7,36047016800,11214,6,15743,2620,57,2679,442,7,5,10,9,-0.588235,-0.5,-0.018829,1.583333,-1,0,-1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2007,3,6,36047016800,11214,9,15264,2524,54,2618,429,6,8,7,8,-0.142857,-0.333333,0.052598,0.805555,3,1,1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2008,3,9,36047016800,11214,11,15736,2639,53,2631,451,9,11,8,9,0.5,-0.470588,-0.07703,-0.43464,2,1,1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2009,3,11,36047016800,11214,6,17856,2812,61,2811,434,11,4,7,7,0.222222,0.571428,0.193121,-0.077497,-5,0,-1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2010,3,6,36047016800,11214,0,19224,3049,67,3006,464,6,21,12,9,-0.454545,0,0.089225,0.033613,-6,0,-1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2001,4,5,36047016800,11214,4,16366,2528,43,2616,410,5,3,3,3,0,0,0,0,-1,0,-1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2002,4,4,36047016800,11214,4,16351,2633,45,2687,412,4,4,3,3,-0.2,0,-0.1,0,0,0,0,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2003,4,4,36047016800,11214,15,16278,2775,57,2721,438,4,14,7,7,0,0,-0.066666,0,11,1,1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2004,4,15,36047016800,11214,6,16088,2744,61,2743,451,15,9,9,7,2.75,2,0.85,0.666666,-9,0,-1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2005,4,6,36047016800,11214,16,15897,2639,61,2726,488,6,17,13,9,-0.6,0.5,0.716666,0.833333,10,1,1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2006,4,16,36047016800,11214,6,15743,2543,57,2679,458,16,7,11,10,1.666667,3,1.272222,1.833333,-10,0,-1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2007,4,6,36047016800,11214,5,15264,2502,54,2618,454,6,6,10,10,-0.625,-0.6,0.147222,0.966666,-1,0,-1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2008,4,5,36047016800,11214,8,15736,2529,53,2631,424,5,9,7,9,-0.166666,-0.166666,0.291666,0.744444,3,1,1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2009,4,8,36047016800,11214,12,17856,2848,61,2811,466,8,11,8,10,0.6,-0.5,-0.063888,-0.422222,4,1,1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2010,4,12,36047016800,11214,0,19224,2880,67,3006,455,12,6,8,7,0.5,1,0.311111,0.111111,-12,0,-1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2001,5,11,36047016800,11214,6,16366,2617,43,2616,426,11,5,5,5,0,0,0,0,-5,0,-1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2002,5,6,36047016800,11214,5,16351,2517,45,2687,408,6,4,4,4,-0.454545,0,-0.227272,0,-1,0,-1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2003,5,5,36047016800,11214,5,16278,2589,57,2721,404,5,4,4,4,-0.166666,0,-0.20707,0,0,0,0,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2004,5,5,36047016800,11214,15,16088,2715,61,2743,436,5,15,7,7,0,-0.545454,-0.20707,-0.181818,10,1,1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2005,5,15,36047016800,11214,6,15897,2718,61,2726,444,15,6,8,6,2,1.5,0.611111,0.318181,-9,0,-1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2006,5,6,36047016800,11214,16,15743,2618,57,2679,479,6,16,12,9,-0.6,0.2,0.466666,0.384848,10,1,1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2007,5,16,36047016800,11214,6,15264,2492,54,2618,464,16,6,9,9,1.666667,2.2,1.022222,1.3,-10,0,-1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2008,5,6,36047016800,11214,7,15736,2512,53,2631,449,6,5,9,9,-0.625,-0.6,0.147222,0.6,1,1,1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2009,5,7,36047016800,11214,8,17856,2738,61,2811,442,7,8,6,8,0.166666,0.166666,0.402777,0.588888,1,1,1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
168,2010,5,8,36047016800,11214,0,19224,2915,67,3006,463,8,12,8,9,0.142857,-0.5,-0.105158,-0.311111,-8,0,-1,36047017400,NULL,36047017600,36047015400,36047017200,36047028000
170,2001,0,28,36047017000,11228,30,16366,2705,168,625,114,28,0,0,0,0,0,0,0,2,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2002,0,30,36047017000,11228,30,16351,2614,172,666,111,30,0,0,0,0.071428,0,0.035714,0,0,0,0,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2003,0,30,36047017000,11228,19,16278,2547,179,698,123,30,0,0,0,0,0,0.023809,0,-11,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2004,0,19,36047017000,11228,28,16088,2606,176,694,95,19,0,0,0,-0.366666,-0.321428,-0.098412,-0.107142,9,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2005,0,28,36047017000,11228,16,15897,2615,184,708,111,28,0,0,0,0.473684,-0.066666,0.035672,-0.129365,-12,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2006,0,16,36047017000,11228,14,15743,2618,180,694,90,16,0,0,0,-0.428571,-0.466666,-0.107184,-0.28492,-2,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2007,0,14,36047017000,11228,32,15264,2455,142,641,82,14,0,0,0,-0.125,-0.263157,-0.026629,-0.265497,18,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2008,0,32,36047017000,11228,23,15736,2796,149,661,112,32,0,0,0,1.285714,0.142857,0.244047,-0.195655,-9,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2009,0,23,36047017000,11228,43,17856,3070,166,755,125,23,0,0,0,-0.28125,0.4375,0.293154,0.105733,20,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2010,0,43,36047017000,11228,0,19224,3561,175,826,156,43,0,0,0,0.869565,2.071429,0.624676,0.883928,-43,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2001,1,30,36047017000,11228,33,16366,2936,168,625,113,30,28,28,28,0,0,0,0,3,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2002,1,33,36047017000,11228,29,16351,2843,172,666,128,33,30,29,29,0.1,0,0.05,0,-4,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2003,1,29,36047017000,11228,32,16278,2717,179,698,113,29,30,29,29,-0.121212,0,-0.00707,0,3,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2004,1,32,36047017000,11228,19,16088,2667,176,694,127,32,19,26,26,0.103448,0.066666,0.027412,0.022222,-13,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2005,1,19,36047017000,11228,28,15897,2676,184,708,101,19,28,25,27,-0.40625,-0.424242,-0.141337,-0.119191,9,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2006,1,28,36047017000,11228,14,15743,2708,180,694,129,28,16,21,24,0.473684,-0.034482,0.05696,-0.130686,-14,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2007,1,14,36047017000,11228,20,15264,2640,142,641,89,14,14,19,21,-0.5,-0.5625,-0.144188,-0.340408,6,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2008,1,20,36047017000,11228,42,15736,2631,149,661,102,20,32,20,21,0.428571,0.052631,0.134085,-0.18145,22,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2009,1,42,36047017000,11228,24,17856,3389,166,755,131,42,23,23,22,1.1,0.5,0.342857,-0.003289,-18,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2010,1,24,36047017000,11228,0,19224,3318,175,826,138,24,43,32,25,-0.428571,0.714285,0.366666,0.422305,-24,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2001,2,29,36047017000,11228,29,16366,2882,168,625,113,29,30,30,30,0,0,0,0,0,0,0,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2002,2,29,36047017000,11228,34,16351,2882,172,666,114,29,33,31,31,0,0,0,0,5,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2003,2,34,36047017000,11228,29,16278,2821,179,698,126,34,29,30,30,0.172413,0,0.057471,0,-5,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2004,2,29,36047017000,11228,33,16088,2640,176,694,114,29,32,31,31,-0.147058,0,0.008451,0,4,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2005,2,33,36047017000,11228,19,15897,2651,184,708,130,33,19,26,28,0.137931,0.137931,0.054428,0.045977,-14,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2006,2,19,36047017000,11228,28,15743,2636,180,694,97,19,28,26,28,-0.424242,-0.441176,-0.144456,-0.101081,9,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2007,2,28,36047017000,11228,12,15264,2651,142,641,131,28,14,20,24,0.473684,-0.034482,0.062457,-0.112576,-16,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2008,2,12,36047017000,11228,31,15736,2629,149,661,87,12,20,20,22,-0.571428,-0.636363,-0.173995,-0.370674,19,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2009,2,31,36047017000,11228,40,17856,2999,166,755,129,31,42,25,24,1.583333,0.631578,0.495196,-0.013089,9,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2010,2,40,36047017000,11228,0,19224,3501,175,826,138,40,24,28,25,0.290322,0.428571,0.434075,0.141262,-40,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2001,3,19,36047017000,11228,30,16366,2698,168,625,90,19,29,29,29,0,0,0,0,11,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2002,3,30,36047017000,11228,32,16351,2862,172,666,104,30,29,29,29,0.578947,0,0.289473,0,2,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2003,3,32,36047017000,11228,37,16278,2829,179,698,122,32,34,30,30,0.066666,0,0.215204,0,5,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2004,3,37,36047017000,11228,33,16088,2716,176,694,123,37,29,30,30,0.15625,0.947368,0.267288,0.315789,-4,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2005,3,33,36047017000,11228,38,15897,2598,184,708,119,33,33,32,30,-0.108108,0.1,0.038269,0.349122,5,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2006,3,38,36047017000,11228,15,15743,2620,180,694,127,38,19,27,28,0.151515,0.1875,0.066552,0.411622,-23,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2007,3,15,36047017000,11228,29,15264,2524,142,641,91,15,28,26,28,-0.605263,-0.594594,-0.187285,-0.102364,14,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2008,3,29,36047017000,11228,17,15736,2639,149,661,130,29,12,19,24,0.933333,-0.121212,0.159861,-0.176102,-12,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2009,3,17,36047017000,11228,25,17856,2812,166,755,108,17,31,23,24,-0.413793,-0.552631,-0.028574,-0.422812,8,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2010,3,25,36047017000,11228,0,19224,3049,175,826,129,25,40,27,26,0.470588,0.666666,0.330042,-0.002392,-25,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2001,4,27,36047017000,11228,23,16366,2528,168,625,99,27,19,19,19,0,0,0,0,-4,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2002,4,23,36047017000,11228,30,16351,2633,172,666,102,23,30,24,24,-0.148148,0,-0.074074,0,7,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2003,4,30,36047017000,11228,27,16278,2775,179,698,108,30,32,27,27,0.304347,0,0.052066,0,-3,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2004,4,27,36047017000,11228,39,16088,2744,176,694,119,27,37,33,29,-0.1,0,0.018733,0,12,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2005,4,39,36047017000,11228,35,15897,2639,184,708,123,39,33,34,30,0.444444,0.695652,0.216264,0.231884,-4,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2006,4,35,36047017000,11228,37,15743,2543,180,694,126,35,38,36,34,-0.102564,0.166666,0.080626,0.287439,2,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2007,4,37,36047017000,11228,16,15264,2502,142,641,121,37,15,28,31,0.057142,0.37037,0.133007,0.410896,-21,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2008,4,16,36047017000,11228,26,15736,2529,149,661,96,16,29,27,30,-0.567567,-0.589743,-0.204329,-0.017568,10,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2009,4,26,36047017000,11228,18,17856,2848,166,755,146,26,17,20,26,0.625,-0.257142,0.038191,-0.158838,-8,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2010,4,18,36047017000,11228,0,19224,2880,175,826,108,18,25,23,24,-0.307692,-0.513513,-0.083419,-0.453466,-18,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2001,5,35,36047017000,11228,27,16366,2617,168,625,96,35,27,27,27,0,0,0,0,-8,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2002,5,27,36047017000,11228,24,16351,2517,172,666,107,27,23,25,25,-0.228571,0,-0.114285,0,-3,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2003,5,24,36047017000,11228,32,16278,2589,179,698,106,24,30,26,26,-0.111111,0,-0.113227,0,8,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2004,5,32,36047017000,11228,32,16088,2715,176,694,116,32,27,26,26,0.333333,-0.085714,-0.002116,-0.028571,0,0,0,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2005,5,32,36047017000,11228,44,15897,2718,184,708,124,32,39,32,29,0,0.185185,0.074074,0.033156,12,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2006,5,44,36047017000,11228,34,15743,2618,180,694,125,44,35,33,30,0.375,0.833333,0.236111,0.310934,-10,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2007,5,34,36047017000,11228,40,15264,2492,142,641,127,34,37,37,33,-0.227272,0.0625,0.049242,0.360339,6,1,1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2008,5,40,36047017000,11228,27,15736,2512,149,661,134,40,16,29,30,0.17647,0.25,0.108066,0.381944,-13,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2009,5,27,36047017000,11228,25,17856,2738,166,755,116,27,26,26,30,-0.325,-0.386363,-0.125267,-0.024621,-2,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
170,2010,5,25,36047017000,11228,0,19224,2915,175,826,157,25,18,20,26,-0.074074,-0.264705,-0.074201,-0.133689,-25,0,-1,36047017200,NULL,36047018000,36047015400,36047018400,36047014800
172,2001,0,25,36047017200,11214,31,16366,2705,141,2616,465,25,0,0,0,0,0,0,0,6,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2002,0,31,36047017200,11214,15,16351,2614,150,2687,480,31,0,0,0,0.24,0,0.12,0,-16,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2003,0,15,36047017200,11214,21,16278,2547,139,2721,434,15,0,0,0,-0.516129,0,-0.092043,0,6,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2004,0,21,36047017200,11214,23,16088,2606,153,2743,446,21,0,0,0,0.4,-0.16,0.04129,-0.053333,2,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2005,0,23,36047017200,11214,14,15897,2615,165,2726,422,23,0,0,0,0.095238,-0.258064,-0.006963,-0.139354,-9,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2006,0,14,36047017200,11214,17,15743,2618,165,2679,402,14,0,0,0,-0.391304,-0.066666,0.034644,-0.161577,3,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2007,0,17,36047017200,11214,33,15264,2455,153,2618,413,17,0,0,0,0.214285,-0.190476,-0.02726,-0.171735,16,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2008,0,33,36047017200,11214,18,15736,2796,153,2631,444,33,0,0,0,0.941176,0.434782,0.254719,0.059213,-15,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2009,0,18,36047017200,11214,44,17856,3070,151,2811,472,18,0,0,0,-0.454545,0.285714,0.233638,0.176673,26,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2010,0,44,36047017200,11214,0,19224,3561,169,3006,589,44,0,0,0,1.444444,1.588235,0.643691,0.769577,-44,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2001,1,19,36047017200,11214,25,16366,2936,141,2616,457,19,25,25,25,0,0,0,0,6,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2002,1,25,36047017200,11214,34,16351,2843,150,2687,488,25,31,28,28,0.315789,0,0.157894,0,9,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2003,1,34,36047017200,11214,17,16278,2717,139,2721,498,34,15,23,23,0.36,0,0.225263,0,-17,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2004,1,17,36047017200,11214,26,16088,2667,153,2743,455,17,21,22,23,-0.5,-0.105263,0.058596,-0.035087,9,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2005,1,26,36047017200,11214,26,15897,2676,165,2726,452,26,23,19,23,0.529411,0.04,0.129803,-0.021754,0,0,0,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2006,1,26,36047017200,11214,16,15743,2708,165,2679,461,26,14,19,20,0,-0.235294,0.009803,-0.100185,-10,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2007,1,16,36047017200,11214,19,15264,2640,153,2618,422,16,17,18,18,-0.384615,-0.058823,0.048265,-0.084705,3,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2008,1,19,36047017200,11214,36,15736,2631,153,2631,445,19,33,21,21,0.1875,-0.26923,-0.065705,-0.187782,17,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2009,1,36,36047017200,11214,17,17856,3389,151,2811,520,36,18,22,21,0.894736,0.384615,0.23254,0.018853,-19,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2010,1,17,36047017200,11214,0,19224,3318,169,3006,514,17,44,31,25,-0.527777,0.0625,0.184819,0.059294,-17,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2001,2,20,36047017200,11214,21,16366,2882,141,2616,449,20,19,19,19,0,0,0,0,1,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2002,2,21,36047017200,11214,29,16351,2882,150,2687,450,21,25,22,22,0.05,0,0.025,0,8,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2003,2,29,36047017200,11214,34,16278,2821,139,2721,490,29,34,26,26,0.380952,0,0.14365,0,5,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2004,2,34,36047017200,11214,15,16088,2640,153,2743,473,34,17,25,23,0.172413,0.7,0.201122,0.233333,-19,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2005,2,15,36047017200,11214,29,15897,2651,165,2726,448,15,26,25,24,-0.558823,-0.285714,-0.001819,0.138095,14,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2006,2,29,36047017200,11214,22,15743,2636,165,2679,437,29,26,23,25,0.933333,0,0.182307,0.138095,-7,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2007,2,22,36047017200,11214,15,15264,2651,153,2618,436,22,16,22,23,-0.241379,-0.352941,0.044376,-0.212885,-7,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2008,2,15,36047017200,11214,25,15736,2629,153,2631,418,15,19,20,20,-0.318181,0,0.12459,-0.117647,10,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2009,2,25,36047017200,11214,44,17856,2999,151,2811,477,25,36,23,24,0.666666,-0.137931,0.035701,-0.163624,19,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2010,2,44,36047017200,11214,0,19224,3501,169,3006,521,44,17,24,22,0.76,1,0.369494,0.287356,-44,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2001,3,25,36047017200,11214,25,16366,2698,141,2616,409,25,20,20,20,0,0,0,0,0,0,0,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2002,3,25,36047017200,11214,17,16351,2862,150,2687,449,25,21,20,20,0,0,0,0,-8,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2003,3,17,36047017200,11214,33,16278,2829,139,2721,457,17,29,23,23,-0.32,0,-0.106666,0,16,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2004,3,33,36047017200,11214,38,16088,2716,153,2743,482,33,34,28,26,0.941176,0.32,0.207058,0.106666,5,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2005,3,38,36047017200,11214,16,15897,2598,165,2726,472,38,15,26,23,0.151515,0.52,0.257563,0.28,-22,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2006,3,16,36047017200,11214,32,15743,2620,165,2679,442,16,29,26,25,-0.578947,-0.058823,0.171248,0.260392,16,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2007,3,32,36047017200,11214,27,15264,2524,153,2618,429,32,22,22,25,1,-0.030303,0.190855,0.143624,-5,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2008,3,27,36047017200,11214,13,15736,2639,153,2631,451,27,15,22,23,-0.15625,-0.289473,0.088267,-0.1262,-14,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2009,3,13,36047017200,11214,25,17856,2812,151,2811,434,13,25,20,21,-0.518518,-0.1875,0.10841,-0.169092,12,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2010,3,25,36047017200,11214,0,19224,3049,169,3006,464,25,44,28,27,0.923076,-0.21875,0.082769,-0.231907,-25,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2001,4,23,36047017200,11214,24,16366,2528,141,2616,410,23,25,25,25,0,0,0,0,1,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2002,4,24,36047017200,11214,21,16351,2633,150,2687,412,24,25,25,25,0.043478,0,0.021739,0,-3,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2003,4,21,36047017200,11214,25,16278,2775,139,2721,438,21,17,22,22,-0.125,0,-0.027173,0,4,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2004,4,25,36047017200,11214,33,16088,2744,153,2743,451,25,33,25,25,0.190476,0.086956,0.036318,0.028985,8,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2005,4,33,36047017200,11214,41,15897,2639,165,2726,488,33,38,29,27,0.32,0.375,0.128492,0.153985,8,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2006,4,41,36047017200,11214,25,15743,2543,165,2679,458,41,16,29,25,0.242424,0.952381,0.250966,0.471445,-16,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2007,4,25,36047017200,11214,34,15264,2502,153,2618,454,25,32,28,27,-0.390243,0,0.057393,0.44246,9,1,1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2008,4,34,36047017200,11214,27,15736,2529,153,2631,424,34,27,25,29,0.36,0.030303,0.070726,0.327561,-7,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
172,2009,4,27,36047017200,11214,13,17856,2848,151,2811,466,27,13,24,25,-0.205882,-0.341463,-0.078708,-0.10372,-14,0,-1,36047017000,NULL,36047017400,36047018400,36047017800,36047015000
