CensusTract,SchoolYear,GradeLevel,Count,PreviousGrade,PreviousYear,PreviousThreeYear,PreviousFiveYear,OneYearPercentGrowth,OneYearGrowth,ThreeYearPercentGrowth,ThreeYearGrowth,FiveYearPercentGrowth,FiveYearGrowth,LongTract,Zip
196,2003,4,43,38,36,43,43,0.194444,7,0,0,0,0,36047019600,11219
196,2003,5,45,43,34,45,45,0.323529,11,0,0,0,0,36047019600,11219
196,2004,0,26,26,30,32,32,-0.133333,-4,-0.1875,-6,-0.1875,-6,36047019600,11219
196,2004,1,32,26,28,32,32,0.142857,4,0,0,0,0,36047019600,11219
196,2004,2,29,32,39,42,42,-0.25641,-10,-0.309524,-13,-0.309524,-13,36047019600,11219
196,2004,3,34,29,38,32,32,-0.105263,-4,0.0625,2,0.0625,2,36047019600,11219
196,2004,4,40,34,43,35,35,-0.069767,-3,0.142857,5,0.142857,5,36047019600,11219
196,2004,5,42,40,45,47,47,-0.066667,-3,-0.106383,-5,-0.106383,-5,36047019600,11219
196,2005,0,33,33,26,23,23,0.269231,7,0.434783,10,0.434783,10,36047019600,11219
196,2005,1,26,33,32,41,41,-0.1875,-6,-0.365854,-15,-0.365854,-15,36047019600,11219
196,2005,2,32,26,29,38,38,0.103448,3,-0.157895,-6,-0.157895,-6,36047019600,11219
196,2005,3,29,32,34,48,48,-0.147059,-5,-0.395833,-19,-0.395833,-19,36047019600,11219
196,2005,4,40,29,40,36,36,0,0,0.111111,4,0.111111,4,36047019600,11219
196,2005,5,46,40,42,34,34,0.095238,4,0.352941,12,0.352941,12,36047019600,11219
196,2006,0,32,32,33,30,30,-0.030303,-1,0.066667,2,0.066667,2,36047019600,11219
196,2006,1,34,32,26,28,28,0.307692,8,0.214286,6,0.214286,6,36047019600,11219
196,2006,2,31,34,32,39,39,-0.03125,-1,-0.205128,-8,-0.205128,-8,36047019600,11219
196,2006,3,30,31,29,38,38,0.034483,1,-0.210526,-8,-0.210526,-8,36047019600,11219
196,2006,4,29,30,40,43,43,-0.275,-11,-0.325581,-14,-0.325581,-14,36047019600,11219
196,2006,5,40,29,46,45,45,-0.130435,-6,-0.111111,-5,-0.111111,-5,36047019600,11219
196,2007,0,37,37,32,26,26,0.15625,5,0.423077,11,0.423077,11,36047019600,11219
196,2007,1,33,37,34,32,32,-0.029412,-1,0.03125,1,0.03125,1,36047019600,11219
196,2007,2,30,33,31,29,29,-0.032258,-1,0.034483,1,0.034483,1,36047019600,11219
196,2007,3,23,30,30,34,34,-0.233333,-7,-0.323529,-11,-0.323529,-11,36047019600,11219
196,2007,4,30,23,29,40,40,0.034483,1,-0.25,-10,-0.25,-10,36047019600,11219
196,2007,5,26,30,40,42,42,-0.35,-14,-0.380952,-16,-0.380952,-16,36047019600,11219
196,2008,0,39,39,37,33,33,0.054054,2,0.181818,6,0.181818,6,36047019600,11219
196,2008,1,37,39,33,26,26,0.121212,4,0.423077,11,0.423077,11,36047019600,11219
196,2008,2,36,37,30,32,32,0.2,6,0.125,4,0.125,4,36047019600,11219
196,2008,3,43,36,23,29,29,0.869565,20,0.482759,14,0.482759,14,36047019600,11219
196,2008,4,27,43,30,40,40,-0.1,-3,-0.325,-13,-0.325,-13,36047019600,11219
196,2008,5,38,27,26,46,46,0.461538,12,-0.173913,-8,-0.173913,-8,36047019600,11219
196,2009,0,55,55,39,32,32,0.410256,16,0.71875,23,0.71875,23,36047019600,11219
196,2009,1,45,55,37,34,34,0.216216,8,0.323529,11,0.323529,11,36047019600,11219
196,2009,2,43,45,36,31,31,0.194444,7,0.387097,12,0.387097,12,36047019600,11219
196,2009,3,50,43,43,30,30,0.162791,7,0.666667,20,0.666667,20,36047019600,11219
196,2009,4,51,50,27,29,29,0.888889,24,0.758621,22,0.758621,22,36047019600,11219
196,2009,5,40,51,38,40,40,0.052632,2,0,0,0,0,36047019600,11219
196,2010,0,41,41,55,37,37,-0.254545,-14,0.108108,4,0.108108,4,36047019600,11219
196,2010,1,61,41,45,33,33,0.355556,16,0.848485,28,0.848485,28,36047019600,11219
196,2010,2,53,61,43,30,30,0.232558,10,0.766667,23,0.766667,23,36047019600,11219
196,2010,3,50,53,50,23,23,0,0,1.173913,27,1.173913,27,36047019600,11219
196,2010,4,55,50,51,30,30,0.078431,4,0.833333,25,0.833333,25,36047019600,11219
196,2010,5,57,55,40,26,26,0.425,17,1.192308,31,1.192308,31,36047019600,11219
198,2001,0,15,15,15,15,15,0,0,0,0,0,0,36047019800,11228
198,2001,1,11,15,11,11,11,0,0,0,0,0,0,36047019800,11228
198,2001,2,12,11,12,12,12,0,0,0,0,0,0,36047019800,11228
198,2001,3,13,12,13,13,13,0,0,0,0,0,0,36047019800,11228
198,2001,4,14,13,14,14,14,0,0,0,0,0,0,36047019800,11228
198,2001,5,9,14,9,9,9,0,0,0,0,0,0,36047019800,11228
198,2002,0,6,6,15,6,6,-0.6,-9,0,0,0,0,36047019800,11228
198,2002,1,16,6,11,16,16,0.454545,5,0,0,0,0,36047019800,11228
198,2002,2,11,16,12,11,11,-0.083333,-1,0,0,0,0,36047019800,11228
198,2002,3,12,11,13,12,12,-0.076923,-1,0,0,0,0,36047019800,11228
198,2002,4,13,12,14,13,13,-0.071429,-1,0,0,0,0,36047019800,11228
198,2002,5,14,13,9,14,14,0.555556,5,0,0,0,0,36047019800,11228
198,2003,0,19,19,6,19,19,2.166667,13,0,0,0,0,36047019800,11228
198,2003,1,9,19,16,9,9,-0.4375,-7,0,0,0,0,36047019800,11228
198,2003,2,16,9,11,16,16,0.454545,5,0,0,0,0,36047019800,11228
198,2003,3,13,16,12,13,13,0.083333,1,0,0,0,0,36047019800,11228
198,2003,4,12,13,13,12,12,-0.076923,-1,0,0,0,0,36047019800,11228
198,2003,5,14,12,14,14,14,0,0,0,0,0,0,36047019800,11228
198,2004,0,15,15,19,15,15,-0.210526,-4,0,0,0,0,36047019800,11228
198,2004,1,15,15,9,11,11,0.666667,6,0.363636,4,0.363636,4,36047019800,11228
198,2004,2,8,15,16,12,12,-0.5,-8,-0.333333,-4,-0.333333,-4,36047019800,11228
198,2004,3,14,8,13,13,13,0.076923,1,0.076923,1,0.076923,1,36047019800,11228
198,2004,4,8,14,12,14,14,-0.333333,-4,-0.428571,-6,-0.428571,-6,36047019800,11228
198,2004,5,15,8,14,9,9,0.071429,1,0.666667,6,0.666667,6,36047019800,11228
198,2005,0,8,8,15,6,6,-0.466667,-7,0.333333,2,0.333333,2,36047019800,11228
198,2005,1,14,8,15,16,16,-0.066667,-1,-0.125,-2,-0.125,-2,36047019800,11228
198,2005,2,15,14,8,11,11,0.875,7,0.363636,4,0.363636,4,36047019800,11228
198,2005,3,8,15,14,12,12,-0.428571,-6,-0.333333,-4,-0.333333,-4,36047019800,11228
198,2005,4,14,8,8,13,13,0.75,6,0.076923,1,0.076923,1,36047019800,11228
198,2005,5,9,14,15,14,14,-0.4,-6,-0.357143,-5,-0.357143,-5,36047019800,11228
198,2006,0,16,16,8,19,19,1,8,-0.157895,-3,-0.157895,-3,36047019800,11228
198,2006,1,10,16,14,9,9,-0.285714,-4,0.111111,1,0.111111,1,36047019800,11228
198,2006,2,15,10,15,16,16,0,0,-0.0625,-1,-0.0625,-1,36047019800,11228
198,2006,3,12,15,8,13,13,0.5,4,-0.076923,-1,-0.076923,-1,36047019800,11228
198,2006,4,9,12,14,12,12,-0.357143,-5,-0.25,-3,-0.25,-3,36047019800,11228
198,2006,5,15,9,9,14,14,0.666667,6,0.071429,1,0.071429,1,36047019800,11228
198,2007,0,14,14,16,15,15,-0.125,-2,-0.066667,-1,-0.066667,-1,36047019800,11228
198,2007,1,17,14,10,15,15,0.7,7,0.133333,2,0.133333,2,36047019800,11228
198,2007,2,13,17,15,8,8,-0.133333,-2,0.625,5,0.625,5,36047019800,11228
198,2007,3,13,13,12,14,14,0.083333,1,-0.071429,-1,-0.071429,-1,36047019800,11228
198,2007,4,12,13,9,8,8,0.333333,3,0.5,4,0.5,4,36047019800,11228
198,2007,5,10,12,15,15,15,-0.333333,-5,-0.333333,-5,-0.333333,-5,36047019800,11228
198,2008,0,13,13,14,8,8,-0.071429,-1,0.625,5,0.625,5,36047019800,11228
198,2008,1,12,13,17,14,14,-0.294118,-5,-0.142857,-2,-0.142857,-2,36047019800,11228
198,2008,2,17,12,13,15,15,0.307692,4,0.133333,2,0.133333,2,36047019800,11228
198,2008,3,13,17,13,8,8,0,0,0.625,5,0.625,5,36047019800,11228
198,2008,4,12,13,12,14,14,0,0,-0.142857,-2,-0.142857,-2,36047019800,11228
198,2008,5,11,12,10,9,9,0.1,1,0.222222,2,0.222222,2,36047019800,11228
198,2009,0,16,16,13,16,16,0.230769,3,0,0,0,0,36047019800,11228
198,2009,1,13,16,12,10,10,0.083333,1,0.3,3,0.3,3,36047019800,11228
198,2009,2,13,13,17,15,15,-0.235294,-4,-0.133333,-2,-0.133333,-2,36047019800,11228
198,2009,3,17,13,13,12,12,0.307692,4,0.416667,5,0.416667,5,36047019800,11228
198,2009,4,17,17,12,9,9,0.416667,5,0.888889,8,0.888889,8,36047019800,11228
198,2009,5,14,17,11,15,15,0.272727,3,-0.066667,-1,-0.066667,-1,36047019800,11228
198,2010,0,12,12,16,14,14,-0.25,-4,-0.142857,-2,-0.142857,-2,36047019800,11228
198,2010,1,14,12,13,17,17,0.076923,1,-0.176471,-3,-0.176471,-3,36047019800,11228
198,2010,2,13,14,13,13,13,0,0,0,0,0,0,36047019800,11228
198,2010,3,12,13,17,13,13,-0.294118,-5,-0.076923,-1,-0.076923,-1,36047019800,11228
198,2010,4,18,12,17,12,12,0.058824,1,0.5,6,0.5,6,36047019800,11228
198,2010,5,20,18,14,10,10,0.428571,6,1,10,1,10,36047019800,11228
200,2001,0,15,15,15,15,15,0,0,0,0,0,0,36047020000,11228
200,2001,1,22,15,22,22,22,0,0,0,0,0,0,36047020000,11228
200,2001,2,13,22,13,13,13,0,0,0,0,0,0,36047020000,11228
200,2001,3,9,13,9,9,9,0,0,0,0,0,0,36047020000,11228
200,2001,4,15,9,15,15,15,0,0,0,0,0,0,36047020000,11228
200,2001,5,10,15,10,10,10,0,0,0,0,0,0,36047020000,11228
200,2002,0,7,7,15,7,7,-0.533333,-8,0,0,0,0,36047020000,11228
200,2002,1,16,7,22,16,16,-0.272727,-6,0,0,0,0,36047020000,11228
200,2002,2,19,16,13,19,19,0.461538,6,0,0,0,0,36047020000,11228
200,2002,3,13,19,9,13,13,0.444444,4,0,0,0,0,36047020000,11228
200,2002,4,11,13,15,11,11,-0.266667,-4,0,0,0,0,36047020000,11228
200,2002,5,14,11,10,14,14,0.4,4,0,0,0,0,36047020000,11228
200,2003,0,19,19,7,19,19,1.714286,12,0,0,0,0,36047020000,11228
200,2003,1,8,19,16,8,8,-0.5,-8,0,0,0,0,36047020000,11228
200,2003,2,18,8,19,18,18,-0.052632,-1,0,0,0,0,36047020000,11228
200,2003,3,18,18,13,18,18,0.384615,5,0,0,0,0,36047020000,11228
200,2003,4,16,18,11,16,16,0.454545,5,0,0,0,0,36047020000,11228
200,2003,5,11,16,14,11,11,-0.214286,-3,0,0,0,0,36047020000,11228
200,2004,0,10,10,19,15,15,-0.473684,-9,-0.333333,-5,-0.333333,-5,36047020000,11228
200,2004,1,20,10,8,22,22,1.5,12,-0.090909,-2,-0.090909,-2,36047020000,11228
200,2004,2,10,20,18,13,13,-0.444444,-8,-0.230769,-3,-0.230769,-3,36047020000,11228
200,2004,3,15,10,18,9,9,-0.166667,-3,0.666667,6,0.666667,6,36047020000,11228
200,2004,4,22,15,16,15,15,0.375,6,0.466667,7,0.466667,7,36047020000,11228
200,2004,5,20,22,11,10,10,0.818182,9,1,10,1,10,36047020000,11228
200,2005,0,17,17,10,7,7,0.7,7,1.428571,10,1.428571,10,36047020000,11228
200,2005,1,17,17,20,16,16,-0.15,-3,0.0625,1,0.0625,1,36047020000,11228
200,2005,2,19,17,10,19,19,0.9,9,0,0,0,0,36047020000,11228
200,2005,3,11,19,15,13,13,-0.266667,-4,-0.153846,-2,-0.153846,-2,36047020000,11228
200,2005,4,14,11,22,11,11,-0.363636,-8,0.272727,3,0.272727,3,36047020000,11228
200,2005,5,21,14,20,14,14,0.05,1,0.5,7,0.5,7,36047020000,11228
200,2006,0,22,22,17,19,19,0.294118,5,0.157895,3,0.157895,3,36047020000,11228
200,2006,1,17,22,17,8,8,0,0,1.125,9,1.125,9,36047020000,11228
200,2006,2,14,17,19,18,18,-0.263158,-5,-0.222222,-4,-0.222222,-4,36047020000,11228
200,2006,3,17,14,11,18,18,0.545455,6,-0.055556,-1,-0.055556,-1,36047020000,11228
200,2006,4,11,17,14,16,16,-0.214286,-3,-0.3125,-5,-0.3125,-5,36047020000,11228
200,2006,5,15,11,21,11,11,-0.285714,-6,0.363636,4,0.363636,4,36047020000,11228
200,2007,0,11,11,22,10,10,-0.5,-11,0.1,1,0.1,1,36047020000,11228
200,2007,1,24,11,17,20,20,0.411765,7,0.2,4,0.2,4,36047020000,11228
200,2007,2,18,24,14,10,10,0.285714,4,0.8,8,0.8,8,36047020000,11228
200,2007,3,15,18,17,15,15,-0.117647,-2,0,0,0,0,36047020000,11228
200,2007,4,13,15,11,22,22,0.181818,2,-0.409091,-9,-0.409091,-9,36047020000,11228
200,2007,5,14,13,15,20,20,-0.066667,-1,-0.3,-6,-0.3,-6,36047020000,11228
200,2008,0,18,18,11,17,17,0.636364,7,0.058824,1,0.058824,1,36047020000,11228
200,2008,1,15,18,24,17,17,-0.375,-9,-0.117647,-2,-0.117647,-2,36047020000,11228
200,2008,2,21,15,18,19,19,0.166667,3,0.105263,2,0.105263,2,36047020000,11228
200,2008,3,15,21,15,11,11,0,0,0.363636,4,0.363636,4,36047020000,11228
200,2008,4,15,15,13,14,14,0.153846,2,0.071429,1,0.071429,1,36047020000,11228
200,2008,5,13,15,14,21,21,-0.071429,-1,-0.380952,-8,-0.380952,-8,36047020000,11228
200,2009,0,17,17,18,22,22,-0.055556,-1,-0.227273,-5,-0.227273,-5,36047020000,11228
200,2009,1,19,17,15,17,17,0.266667,4,0.117647,2,0.117647,2,36047020000,11228
200,2009,2,20,19,21,14,14,-0.047619,-1,0.428571,6,0.428571,6,36047020000,11228
200,2009,3,23,20,15,17,17,0.533333,8,0.352941,6,0.352941,6,36047020000,11228
200,2009,4,18,23,15,11,11,0.2,3,0.636364,7,0.636364,7,36047020000,11228
200,2009,5,13,18,13,15,15,0,0,-0.133333,-2,-0.133333,-2,36047020000,11228
200,2010,0,27,27,17,11,11,0.588235,10,1.454545,16,1.454545,16,36047020000,11228
200,2010,1,19,27,19,24,24,0,0,-0.208333,-5,-0.208333,-5,36047020000,11228
200,2010,2,23,19,20,18,18,0.15,3,0.277778,5,0.277778,5,36047020000,11228
200,2010,3,22,23,23,15,15,-0.043478,-1,0.466667,7,0.466667,7,36047020000,11228
200,2010,4,23,22,18,13,13,0.277778,5,0.769231,10,0.769231,10,36047020000,11228
200,2010,5,24,23,13,14,14,0.846154,11,0.714286,10,0.714286,10,36047020000,11228
202,2001,0,9,9,9,9,9,0,0,0,0,0,0,36047020200,11228
202,2001,1,7,9,7,7,7,0,0,0,0,0,0,36047020200,11228
202,2001,2,7,7,7,7,7,0,0,0,0,0,0,36047020200,11228
202,2001,3,10,7,10,10,10,0,0,0,0,0,0,36047020200,11228
202,2001,4,7,10,7,7,7,0,0,0,0,0,0,36047020200,11228
202,2001,5,5,7,5,5,5,0,0,0,0,0,0,36047020200,11228
202,2002,0,8,8,9,8,8,-0.111111,-1,0,0,0,0,36047020200,11228
202,2002,1,10,8,7,10,10,0.428571,3,0,0,0,0,36047020200,11228
202,2002,2,8,10,7,8,8,0.142857,1,0,0,0,0,36047020200,11228
202,2002,3,5,8,10,5,5,-0.5,-5,0,0,0,0,36047020200,11228
202,2002,4,10,5,7,10,10,0.428571,3,0,0,0,0,36047020200,11228
202,2002,5,8,10,5,8,8,0.6,3,0,0,0,0,36047020200,11228
202,2003,0,5,5,8,5,5,-0.375,-3,0,0,0,0,36047020200,11228
202,2003,1,8,5,10,8,8,-0.2,-2,0,0,0,0,36047020200,11228
202,2003,2,8,8,8,8,8,0,0,0,0,0,0,36047020200,11228
202,2003,3,7,8,5,7,7,0.4,2,0,0,0,0,36047020200,11228
202,2003,4,8,7,10,8,8,-0.2,-2,0,0,0,0,36047020200,11228
202,2003,5,11,8,8,11,11,0.375,3,0,0,0,0,36047020200,11228
202,2004,0,8,8,5,9,9,0.6,3,-0.111111,-1,-0.111111,-1,36047020200,11228
202,2004,1,9,8,8,7,7,0.125,1,0.285714,2,0.285714,2,36047020200,11228
202,2004,2,9,9,8,7,7,0.125,1,0.285714,2,0.285714,2,36047020200,11228
202,2004,3,7,9,7,10,10,0,0,-0.3,-3,-0.3,-3,36047020200,11228
202,2004,4,7,7,8,7,7,-0.125,-1,0,0,0,0,36047020200,11228
202,2004,5,11,7,11,5,5,0,0,1.2,6,1.2,6,36047020200,11228
202,2005,0,12,12,8,8,8,0.5,4,0.5,4,0.5,4,36047020200,11228
202,2005,1,7,12,9,10,10,-0.222222,-2,-0.3,-3,-0.3,-3,36047020200,11228
202,2005,2,11,7,9,8,8,0.222222,2,0.375,3,0.375,3,36047020200,11228
202,2005,3,11,11,7,5,5,0.571429,4,1.2,6,1.2,6,36047020200,11228
202,2005,4,8,11,7,10,10,0.142857,1,-0.2,-2,-0.2,-2,36047020200,11228
202,2005,5,8,8,11,8,8,-0.272727,-3,0,0,0,0,36047020200,11228
202,2006,0,2,2,12,5,5,-0.833333,-10,-0.6,-3,-0.6,-3,36047020200,11228
202,2006,1,18,2,7,8,8,1.571429,11,1.25,10,1.25,10,36047020200,11228
202,2006,2,6,18,11,8,8,-0.454545,-5,-0.25,-2,-0.25,-2,36047020200,11228
202,2006,3,10,6,11,7,7,-0.090909,-1,0.428571,3,0.428571,3,36047020200,11228
202,2006,4,10,10,8,8,8,0.25,2,0.25,2,0.25,2,36047020200,11228
202,2006,5,7,10,8,11,11,-0.125,-1,-0.363636,-4,-0.363636,-4,36047020200,11228
202,2007,0,4,4,2,8,8,1,2,-0.5,-4,-0.5,-4,36047020200,11228
202,2007,1,2,4,18,9,9,-0.888889,-16,-0.777778,-7,-0.777778,-7,36047020200,11228
202,2007,2,16,2,6,9,9,1.666667,10,0.777778,7,0.777778,7,36047020200,11228
202,2007,3,7,16,10,7,7,-0.3,-3,0,0,0,0,36047020200,11228
202,2007,4,11,7,10,7,7,0.1,1,0.571429,4,0.571429,4,36047020200,11228
202,2007,5,9,11,7,11,11,0.285714,2,-0.181818,-2,-0.181818,-2,36047020200,11228
202,2008,0,10,10,4,12,12,1.5,6,-0.166667,-2,-0.166667,-2,36047020200,11228
202,2008,1,11,10,2,7,7,4.5,9,0.571429,4,0.571429,4,36047020200,11228
202,2008,2,2,11,16,11,11,-0.875,-14,-0.818182,-9,-0.818182,-9,36047020200,11228
202,2008,3,17,2,7,11,11,1.428571,10,0.545455,6,0.545455,6,36047020200,11228
202,2008,4,6,17,11,8,8,-0.454545,-5,-0.25,-2,-0.25,-2,36047020200,11228
202,2008,5,16,6,9,8,8,0.777778,7,1,8,1,8,36047020200,11228
202,2009,0,11,11,10,2,2,0.1,1,4.5,9,4.5,9,36047020200,11228
202,2009,1,15,11,11,18,18,0.363636,4,-0.166667,-3,-0.166667,-3,36047020200,11228
202,2009,2,12,15,2,6,6,5,10,1,6,1,6,36047020200,11228
202,2009,3,6,12,17,10,10,-0.647059,-11,-0.4,-4,-0.4,-4,36047020200,11228
202,2009,4,20,6,6,10,10,2.333333,14,1,10,1,10,36047020200,11228
202,2009,5,12,20,16,7,7,-0.25,-4,0.714286,5,0.714286,5,36047020200,11228
202,2010,0,12,12,11,4,4,0.090909,1,2,8,2,8,36047020200,11228
202,2010,1,15,12,15,2,2,0,0,6.5,13,6.5,13,36047020200,11228
202,2010,2,14,15,12,16,16,0.166667,2,-0.125,-2,-0.125,-2,36047020200,11228
202,2010,3,14,14,6,7,7,1.333333,8,1,7,1,7,36047020200,11228
202,2010,4,7,14,20,11,11,-0.65,-13,-0.363636,-4,-0.363636,-4,36047020200,11228
202,2010,5,21,7,12,9,9,0.75,9,1.333333,12,1.333333,12,36047020200,11228
204,2001,0,8,8,8,8,8,0,0,0,0,0,0,36047020400,11228
204,2001,1,7,8,7,7,7,0,0,0,0,0,0,36047020400,11228
204,2001,2,6,7,6,6,6,0,0,0,0,0,0,36047020400,11228
204,2001,3,5,6,5,5,5,0,0,0,0,0,0,36047020400,11228
204,2001,4,5,5,5,5,5,0,0,0,0,0,0,36047020400,11228
204,2001,5,5,5,5,5,5,0,0,0,0,0,0,36047020400,11228
204,2002,0,11,11,8,11,11,0.375,3,0,0,0,0,36047020400,11228
204,2002,1,10,11,7,10,10,0.428571,3,0,0,0,0,36047020400,11228
204,2002,2,6,10,6,6,6,0,0,0,0,0,0,36047020400,11228
204,2002,3,5,6,5,5,5,0,0,0,0,0,0,36047020400,11228
204,2002,4,7,5,5,7,7,0.4,2,0,0,0,0,36047020400,11228
204,2002,5,6,7,5,6,6,0.2,1,0,0,0,0,36047020400,11228
204,2003,0,2,2,11,2,2,-0.818182,-9,0,0,0,0,36047020400,11228
204,2003,1,13,2,10,13,13,0.3,3,0,0,0,0,36047020400,11228
204,2003,2,9,13,6,9,9,0.5,3,0,0,0,0,36047020400,11228
204,2003,3,7,9,5,7,7,0.4,2,0,0,0,0,36047020400,11228
204,2003,4,6,7,7,6,6,-0.142857,-1,0,0,0,0,36047020400,11228
204,2003,5,8,6,6,8,8,0.333333,2,0,0,0,0,36047020400,11228
204,2004,0,6,6,2,8,8,2,4,-0.25,-2,-0.25,-2,36047020400,11228
204,2004,1,4,6,13,7,7,-0.692308,-9,-0.428571,-3,-0.428571,-3,36047020400,11228
204,2004,2,11,4,9,6,6,0.222222,2,0.833333,5,0.833333,5,36047020400,11228
204,2004,3,11,11,7,5,5,0.571429,4,1.2,6,1.2,6,36047020400,11228
204,2004,4,6,11,6,5,5,0,0,0.2,1,0.2,1,36047020400,11228
204,2004,5,8,6,8,5,5,0,0,0.6,3,0.6,3,36047020400,11228
204,2005,0,6,6,6,11,11,0,0,-0.454545,-5,-0.454545,-5,36047020400,11228
204,2005,1,7,6,4,10,10,0.75,3,-0.3,-3,-0.3,-3,36047020400,11228
204,2005,2,4,7,11,6,6,-0.636364,-7,-0.333333,-2,-0.333333,-2,36047020400,11228
204,2005,3,9,4,11,5,5,-0.181818,-2,0.8,4,0.8,4,36047020400,11228
204,2005,4,11,9,6,7,7,0.833333,5,0.571429,4,0.571429,4,36047020400,11228
204,2005,5,7,11,8,6,6,-0.125,-1,0.166667,1,0.166667,1,36047020400,11228
204,2006,0,4,4,6,2,2,-0.333333,-2,1,2,1,2,36047020400,11228
204,2006,1,11,4,7,13,13,0.571429,4,-0.153846,-2,-0.153846,-2,36047020400,11228
204,2006,2,5,11,4,9,9,0.25,1,-0.444444,-4,-0.444444,-4,36047020400,11228
204,2006,3,4,5,9,7,7,-0.555556,-5,-0.428571,-3,-0.428571,-3,36047020400,11228
204,2006,4,10,4,11,6,6,-0.090909,-1,0.666667,4,0.666667,4,36047020400,11228
204,2006,5,10,10,7,8,8,0.428571,3,0.25,2,0.25,2,36047020400,11228
204,2007,0,7,7,4,6,6,0.75,3,0.166667,1,0.166667,1,36047020400,11228
204,2007,1,2,7,11,4,4,-0.818182,-9,-0.5,-2,-0.5,-2,36047020400,11228
204,2007,2,12,2,5,11,11,1.4,7,0.090909,1,0.090909,1,36047020400,11228
204,2007,3,3,12,4,11,11,-0.25,-1,-0.727273,-8,-0.727273,-8,36047020400,11228
204,2007,4,2,3,10,6,6,-0.8,-8,-0.666667,-4,-0.666667,-4,36047020400,11228
204,2007,5,10,2,10,8,8,0,0,0.25,2,0.25,2,36047020400,11228
204,2008,0,5,5,7,6,6,-0.285714,-2,-0.166667,-1,-0.166667,-1,36047020400,11228
204,2008,1,7,5,2,7,7,2.5,5,0,0,0,0,36047020400,11228
204,2008,2,4,7,12,4,4,-0.666667,-8,0,0,0,0,36047020400,11228
204,2008,3,12,4,3,9,9,3,9,0.333333,3,0.333333,3,36047020400,11228
204,2008,4,5,12,2,11,11,1.5,3,-0.545455,-6,-0.545455,-6,36047020400,11228
204,2008,5,3,5,10,7,7,-0.7,-7,-0.571429,-4,-0.571429,-4,36047020400,11228
204,2009,0,8,8,5,4,4,0.6,3,1,4,1,4,36047020400,11228
204,2009,1,4,8,7,11,11,-0.428571,-3,-0.636364,-7,-0.636364,-7,36047020400,11228
204,2009,2,12,4,4,5,5,2,8,1.4,7,1.4,7,36047020400,11228
204,2009,3,5,12,12,4,4,-0.583333,-7,0.25,1,0.25,1,36047020400,11228
204,2009,4,12,5,5,10,10,1.4,7,0.2,2,0.2,2,36047020400,11228
204,2009,5,11,12,3,10,10,2.666667,8,0.1,1,0.1,1,36047020400,11228
204,2010,0,11,11,8,7,7,0.375,3,0.571429,4,0.571429,4,36047020400,11228
204,2010,1,9,11,4,2,2,1.25,5,3.5,7,3.5,7,36047020400,11228
204,2010,2,6,9,12,12,12,-0.5,-6,-0.5,-6,-0.5,-6,36047020400,11228
204,2010,3,13,6,5,3,3,1.6,8,3.333333,10,3.333333,10,36047020400,11228
204,2010,4,5,13,12,2,2,-0.583333,-7,1.5,3,1.5,3,36047020400,11228
204,2010,5,16,5,11,10,10,0.454545,5,0.6,6,0.6,6,36047020400,11228
206,2001,0,14,14,14,14,14,0,0,0,0,0,0,36047020600,11228
206,2001,1,11,14,11,11,11,0,0,0,0,0,0,36047020600,11228
206,2001,2,15,11,15,15,15,0,0,0,0,0,0,36047020600,11228
206,2001,3,14,15,14,14,14,0,0,0,0,0,0,36047020600,11228
206,2001,4,13,14,13,13,13,0,0,0,0,0,0,36047020600,11228
206,2001,5,12,13,12,12,12,0,0,0,0,0,0,36047020600,11228
206,2002,0,9,9,14,9,9,-0.357143,-5,0,0,0,0,36047020600,11228
206,2002,1,19,9,11,19,19,0.727273,8,0,0,0,0,36047020600,11228
206,2002,2,14,19,15,14,14,-0.066667,-1,0,0,0,0,36047020600,11228
206,2002,3,14,14,14,14,14,0,0,0,0,0,0,36047020600,11228
206,2002,4,15,14,13,15,15,0.153846,2,0,0,0,0,36047020600,11228
206,2002,5,19,15,12,19,19,0.583333,7,0,0,0,0,36047020600,11228
206,2003,0,15,15,9,15,15,0.666667,6,0,0,0,0,36047020600,11228
206,2003,1,10,15,19,10,10,-0.473684,-9,0,0,0,0,36047020600,11228
206,2003,2,19,10,14,19,19,0.357143,5,0,0,0,0,36047020600,11228
206,2003,3,16,19,14,16,16,0.142857,2,0,0,0,0,36047020600,11228
206,2003,4,16,16,15,16,16,0.066667,1,0,0,0,0,36047020600,11228
206,2003,5,17,16,19,17,17,-0.105263,-2,0,0,0,0,36047020600,11228
206,2004,0,13,13,15,14,14,-0.133333,-2,-0.071429,-1,-0.071429,-1,36047020600,11228
206,2004,1,14,13,10,11,11,0.4,4,0.272727,3,0.272727,3,36047020600,11228
206,2004,2,12,14,19,15,15,-0.368421,-7,-0.2,-3,-0.2,-3,36047020600,11228
206,2004,3,14,12,16,14,14,-0.125,-2,0,0,0,0,36047020600,11228
206,2004,4,18,14,16,13,13,0.125,2,0.384615,5,0.384615,5,36047020600,11228
206,2004,5,12,18,17,12,12,-0.294118,-5,0,0,0,0,36047020600,11228
206,2005,0,11,11,13,9,9,-0.153846,-2,0.222222,2,0.222222,2,36047020600,11228
206,2005,1,12,11,14,19,19,-0.142857,-2,-0.368421,-7,-0.368421,-7,36047020600,11228
206,2005,2,16,12,12,14,14,0.333333,4,0.142857,2,0.142857,2,36047020600,11228
